"id","indicator","indicator.label","freq","freq.label","rep_var","rep_var.label","classification","data.start","data.end","last.update","n.records","n.ref_area","with.region","collection","collection.label","subject","subject.label","database","database.label"
"LUU_XLU3_SEX_AGE_RT_M","LUU_XLU3_SEX_AGE_RT","Combined rate of unemployment and potential labour force (LU3) by sex and age (%)","M","Monthly","LUU_XLU3_RT","LU3: Combined rate of unemployment and potential labour force (previous ILO definition)","SEX,AGE",1976,2026,"14/02/2026 08:03:12",22413,12,,"STI","Short-term labour force indicators (STLFS)","LUU","Other measures of labour underutilization","LFS","Labour Force Statistics (LFS)"
"LUU_XLU3_SEX_AGE_EDU_RT_A","LUU_XLU3_SEX_AGE_EDU_RT","Combined rate of unemployment and potential labour force (LU3) by sex, age and education (%)","A","Annual","LUU_XLU3_RT","LU3: Combined rate of unemployment and potential labour force (previous ILO definition)","SEX,AGE,EDU",1987,2025,"25/02/2026 07:05:32",212394,155,,"YI","Annual indicators","LUU","Other measures of labour underutilization","EMI","Education and Mismatch Indicators (EMI)"
"LUU_XLU3_SEX_AGE_EDU_RT_Q","LUU_XLU3_SEX_AGE_EDU_RT","Combined rate of unemployment and potential labour force (LU3) by sex, age and education (%)","Q","Quarterly","LUU_XLU3_RT","LU3: Combined rate of unemployment and potential labour force (previous ILO definition)","SEX,AGE,EDU",1987,2025,"24/02/2026 07:05:22",609863,88,,"STI","Short-term labour force indicators (STLFS)","LUU","Other measures of labour underutilization","EMI","Education and Mismatch Indicators (EMI)"
"LUU_XLU3_SEX_AGE_GEO_RT_A","LUU_XLU3_SEX_AGE_GEO_RT","Combined rate of unemployment and potential labour force (LU3) by sex, age and rural / urban areas (%)","A","Annual","LUU_XLU3_RT","LU3: Combined rate of unemployment and potential labour force (previous ILO definition)","SEX,AGE,GEO",1987,2025,"16/02/2026 19:40:09",106676,128,,"YI","Annual indicators","LUU","Other measures of labour underutilization","RURBAN","Rural and Urban Labour Markets (RURBAN)"
"LUU_XLU3_SEX_AGE_GEO_RT_Q","LUU_XLU3_SEX_AGE_GEO_RT","Combined rate of unemployment and potential labour force (LU3) by sex, age and rural / urban areas (%)","Q","Quarterly","LUU_XLU3_RT","LU3: Combined rate of unemployment and potential labour force (previous ILO definition)","SEX,AGE,GEO",1987,2025,"16/02/2026 19:30:53",308531,75,,"STI","Short-term labour force indicators (STLFS)","LUU","Other measures of labour underutilization","RURBAN","Rural and Urban Labour Markets (RURBAN)"
"LUU_XLU3_SEX_AGE_MTS_RT_A","LUU_XLU3_SEX_AGE_MTS_RT","Combined rate of unemployment and potential labour force (LU3) by sex, age and marital status (%)","A","Annual","LUU_XLU3_RT","LU3: Combined rate of unemployment and potential labour force (previous ILO definition)","SEX,AGE,MTS",1987,2025,"25/02/2026 07:05:32",126428,149,,"YI","Annual indicators","LUU","Other measures of labour underutilization","GEND","Gender Equality and Non-Discrimination Indicators (GEND)"
"LUU_XLU3_SEX_AGE_MTS_RT_Q","LUU_XLU3_SEX_AGE_MTS_RT","Combined rate of unemployment and potential labour force (LU3) by sex, age and marital status (%)","Q","Quarterly","LUU_XLU3_RT","LU3: Combined rate of unemployment and potential labour force (previous ILO definition)","SEX,AGE,MTS",1987,2025,"24/02/2026 07:05:22",233853,66,,"STI","Short-term labour force indicators (STLFS)","LUU","Other measures of labour underutilization","GEND","Gender Equality and Non-Discrimination Indicators (GEND)"
"LUU_XLU3_SEX_EDU_RT_A","LUU_XLU3_SEX_EDU_RT","Combined rate of unemployment and potential labour force (LU3) by sex and education (%)","A","Annual","LUU_XLU3_RT","LU3: Combined rate of unemployment and potential labour force (previous ILO definition)","SEX,EDU",1987,2025,"25/02/2026 07:05:32",62483,155,,"YI","Annual indicators","LUU","Other measures of labour underutilization","EMI","Education and Mismatch Indicators (EMI)"
"LUU_XLU3_SEX_EDU_RT_Q","LUU_XLU3_SEX_EDU_RT","Combined rate of unemployment and potential labour force (LU3) by sex and education (%)","Q","Quarterly","LUU_XLU3_RT","LU3: Combined rate of unemployment and potential labour force (previous ILO definition)","SEX,EDU",1987,2025,"24/02/2026 07:05:22",73035,88,,"STI","Short-term labour force indicators (STLFS)","LUU","Other measures of labour underutilization","EMI","Education and Mismatch Indicators (EMI)"
"LUU_XLU3_SEX_EDU_GEO_RT_A","LUU_XLU3_SEX_EDU_GEO_RT","Combined rate of unemployment and potential labour force (LU3) by sex, education and rural / urban areas (%)","A","Annual","LUU_XLU3_RT","LU3: Combined rate of unemployment and potential labour force (previous ILO definition)","SEX,EDU,GEO",1987,2025,"16/02/2026 19:38:01",60211,127,,"YI","Annual indicators","LUU","Other measures of labour underutilization","EMI","Education and Mismatch Indicators (EMI)"
"LUU_XLU3_SEX_EDU_GEO_RT_Q","LUU_XLU3_SEX_EDU_GEO_RT","Combined rate of unemployment and potential labour force (LU3) by sex, education and rural / urban areas (%)","Q","Quarterly","LUU_XLU3_RT","LU3: Combined rate of unemployment and potential labour force (previous ILO definition)","SEX,EDU,GEO",1987,2025,"16/02/2026 19:30:53",170790,75,,"STI","Short-term labour force indicators (STLFS)","LUU","Other measures of labour underutilization","EMI","Education and Mismatch Indicators (EMI)"
"LUU_XLU3_SEX_EDU_MTS_RT_A","LUU_XLU3_SEX_EDU_MTS_RT","Combined rate of unemployment and potential labour force (LU3) by sex, education and marital status (%)","A","Annual","LUU_XLU3_RT","LU3: Combined rate of unemployment and potential labour force (previous ILO definition)","SEX,EDU,MTS",1987,2025,"25/02/2026 07:05:32",71236,147,,"YI","Annual indicators","LUU","Other measures of labour underutilization","EMI","Education and Mismatch Indicators (EMI)"
"LUU_XLU3_SEX_EDU_MTS_RT_Q","LUU_XLU3_SEX_EDU_MTS_RT","Combined rate of unemployment and potential labour force (LU3) by sex, education and marital status (%)","Q","Quarterly","LUU_XLU3_RT","LU3: Combined rate of unemployment and potential labour force (previous ILO definition)","SEX,EDU,MTS",1987,2025,"24/02/2026 07:05:22",127994,64,,"STI","Short-term labour force indicators (STLFS)","LUU","Other measures of labour underutilization","EMI","Education and Mismatch Indicators (EMI)"
"LUU_XLU3_SEX_GEO_RT_A","LUU_XLU3_SEX_GEO_RT","Combined rate of unemployment and potential labour force (LU3) by sex and rural / urban areas (%)","A","Annual","LUU_XLU3_RT","LU3: Combined rate of unemployment and potential labour force (previous ILO definition)","SEX,GEO",1987,2025,"16/02/2026 19:38:01",11855,128,,"YI","Annual indicators","LUU","Other measures of labour underutilization","RURBAN","Rural and Urban Labour Markets (RURBAN)"
"LUU_XLU3_SEX_GEO_RT_Q","LUU_XLU3_SEX_GEO_RT","Combined rate of unemployment and potential labour force (LU3) by sex and rural / urban areas (%)","Q","Quarterly","LUU_XLU3_RT","LU3: Combined rate of unemployment and potential labour force (previous ILO definition)","SEX,GEO",1987,2025,"16/02/2026 19:30:53",34878,75,,"STI","Short-term labour force indicators (STLFS)","LUU","Other measures of labour underutilization","RURBAN","Rural and Urban Labour Markets (RURBAN)"
"LUU_XLU3_SEX_GEO_MTS_RT_A","LUU_XLU3_SEX_GEO_MTS_RT","Combined rate of unemployment and potential labour force (LU3) by sex, rural / urban area and marital status (%)","A","Annual","LUU_XLU3_RT","LU3: Combined rate of unemployment and potential labour force (previous ILO definition)","SEX,GEO,MTS",1987,2025,"16/02/2026 19:38:01",33265,124,,"YI","Annual indicators","LUU","Other measures of labour underutilization","RURBAN","Rural and Urban Labour Markets (RURBAN)"
"LUU_XLU3_SEX_GEO_MTS_RT_Q","LUU_XLU3_SEX_GEO_MTS_RT","Combined rate of unemployment and potential labour force (LU3) by sex, rural / urban area and marital status (%)","Q","Quarterly","LUU_XLU3_RT","LU3: Combined rate of unemployment and potential labour force (previous ILO definition)","SEX,GEO,MTS",1987,2025,"16/02/2026 19:28:22",46207,50,,"STI","Short-term labour force indicators (STLFS)","LUU","Other measures of labour underutilization","RURBAN","Rural and Urban Labour Markets (RURBAN)"
"LUU_XLU3_SEX_MTS_RT_A","LUU_XLU3_SEX_MTS_RT","Combined rate of unemployment and potential labour force (LU3) by sex and marital status (%)","A","Annual","LUU_XLU3_RT","LU3: Combined rate of unemployment and potential labour force (previous ILO definition)","SEX,MTS",1987,2025,"25/02/2026 07:05:32",30753,149,,"YI","Annual indicators","LUU","Other measures of labour underutilization","GEND","Gender Equality and Non-Discrimination Indicators (GEND)"
"LUU_XLU3_SEX_MTS_RT_Q","LUU_XLU3_SEX_MTS_RT","Combined rate of unemployment and potential labour force (LU3) by sex and marital status (%)","Q","Quarterly","LUU_XLU3_RT","LU3: Combined rate of unemployment and potential labour force (previous ILO definition)","SEX,MTS",1987,2025,"24/02/2026 07:05:22",26775,66,,"STI","Short-term labour force indicators (STLFS)","LUU","Other measures of labour underutilization","GEND","Gender Equality and Non-Discrimination Indicators (GEND)"
"LUU_XLU3_SEX_DSB_RT_A","LUU_XLU3_SEX_DSB_RT","Combined rate of unemployment and potential labour force (LU3) by sex and disability status (%)","A","Annual","LUU_XLU3_RT","LU3: Combined rate of unemployment and potential labour force (previous ILO definition)","SEX,DSB",2002,2025,"14/02/2026 08:09:21",2243,76,,"YI","Annual indicators","LUU","Other measures of labour underutilization","DLMI","Disability Labour Market Indicators (DLMI)"
"GED_XLU3_SEX_HHT_CHL_RT_A","GED_XLU3_SEX_HHT_CHL_RT","Prime-age combined rate of unemployment and potential labour force (LU3) by sex, household type and presence of children (%)","A","Annual","GED_XLU3_RT","LU3: Combined rate of unemployment and potential labour force for persons ages 25 to 54 (previous ILO definition)","SEX,HHT,CHL",2000,2025,"19/01/2026 19:39:20",122042,135,,"YI","Annual indicators","LUU","Other measures of labour underutilization","GEND","Gender Equality and Non-Discrimination Indicators (GEND)"
"GED_XLU3_SEX_HHT_GEO_RT_A","GED_XLU3_SEX_HHT_GEO_RT","Prime-age combined rate of unemployment and potential labour force (LU3) by sex, household type and rural / urban areas (%)","A","Annual","GED_XLU3_RT","LU3: Combined rate of unemployment and potential labour force for persons ages 25 to 54 (previous ILO definition)","SEX,HHT,GEO",2000,2025,"19/01/2026 19:39:20",48079,112,,"YI","Annual indicators","LUU","Other measures of labour underutilization","GEND","Gender Equality and Non-Discrimination Indicators (GEND)"
"LUU_XLU4_SEX_AGE_RT_A","LUU_XLU4_SEX_AGE_RT","Composite rate of labour underutilization (LU4) by sex and age (%)","A","Annual","LUU_XLU4_RT","LU4: Composite rate of labour underutilization (previous ILO definition)","SEX,AGE",1991,2025,"25/02/2026 07:05:32",67823,146,,"YI","Annual indicators","LUU","Other measures of labour underutilization","LFS","Labour Force Statistics (LFS)"
"LUU_XLU4_SEX_AGE_RT_Q","LUU_XLU4_SEX_AGE_RT","Composite rate of labour underutilization (LU4) by sex and age (%)","Q","Quarterly","LUU_XLU4_RT","LU4: Composite rate of labour underutilization (previous ILO definition)","SEX,AGE",1994,2025,"24/02/2026 07:05:22",206837,86,,"STI","Short-term labour force indicators (STLFS)","LUU","Other measures of labour underutilization","LFS","Labour Force Statistics (LFS)"
"LUU_XLU4_SEX_AGE_RT_M","LUU_XLU4_SEX_AGE_RT","Composite rate of labour underutilization (LU4) by sex and age (%)","M","Monthly","LUU_XLU4_RT","LU4: Composite rate of labour underutilization (previous ILO definition)","SEX,AGE",1994,2026,"14/02/2026 08:03:12",16518,11,,"STI","Short-term labour force indicators (STLFS)","LUU","Other measures of labour underutilization","LFS","Labour Force Statistics (LFS)"
"LUU_XLU4_SEX_AGE_EDU_RT_A","LUU_XLU4_SEX_AGE_EDU_RT","Composite rate of labour underutilization (LU4) by sex, age and education (%)","A","Annual","LUU_XLU4_RT","LU4: Composite rate of labour underutilization (previous ILO definition)","SEX,AGE,EDU",1991,2025,"25/02/2026 07:05:32",175846,133,,"YI","Annual indicators","LUU","Other measures of labour underutilization","EMI","Education and Mismatch Indicators (EMI)"
"LUU_XLU4_SEX_AGE_EDU_RT_Q","LUU_XLU4_SEX_AGE_EDU_RT","Composite rate of labour underutilization (LU4) by sex, age and education (%)","Q","Quarterly","LUU_XLU4_RT","LU4: Composite rate of labour underutilization (previous ILO definition)","SEX,AGE,EDU",1994,2025,"24/02/2026 07:05:22",536889,82,,"STI","Short-term labour force indicators (STLFS)","LUU","Other measures of labour underutilization","EMI","Education and Mismatch Indicators (EMI)"
"LUU_XLU4_SEX_AGE_GEO_RT_A","LUU_XLU4_SEX_AGE_GEO_RT","Composite rate of labour underutilization (LU4) by sex, age and rural / urban areas (%)","A","Annual","LUU_XLU4_RT","LU4: Composite rate of labour underutilization (previous ILO definition)","SEX,AGE,GEO",1998,2025,"16/02/2026 19:40:09",92112,107,,"YI","Annual indicators","LUU","Other measures of labour underutilization","RURBAN","Rural and Urban Labour Markets (RURBAN)"
"LUU_XLU4_SEX_AGE_GEO_RT_Q","LUU_XLU4_SEX_AGE_GEO_RT","Composite rate of labour underutilization (LU4) by sex, age and rural / urban areas (%)","Q","Quarterly","LUU_XLU4_RT","LU4: Composite rate of labour underutilization (previous ILO definition)","SEX,AGE,GEO",1998,2025,"16/02/2026 19:30:53",283713,71,,"STI","Short-term labour force indicators (STLFS)","LUU","Other measures of labour underutilization","RURBAN","Rural and Urban Labour Markets (RURBAN)"
"LUU_XLU4_SEX_AGE_MTS_RT_A","LUU_XLU4_SEX_AGE_MTS_RT","Composite rate of labour underutilization (LU4) by sex, age and marital status (%)","A","Annual","LUU_XLU4_RT","LU4: Composite rate of labour underutilization (previous ILO definition)","SEX,AGE,MTS",1991,2025,"25/02/2026 07:05:32",101207,130,,"YI","Annual indicators","LUU","Other measures of labour underutilization","GEND","Gender Equality and Non-Discrimination Indicators (GEND)"
"LUU_XLU4_SEX_AGE_MTS_RT_Q","LUU_XLU4_SEX_AGE_MTS_RT","Composite rate of labour underutilization (LU4) by sex, age and marital status (%)","Q","Quarterly","LUU_XLU4_RT","LU4: Composite rate of labour underutilization (previous ILO definition)","SEX,AGE,MTS",1994,2025,"24/02/2026 07:05:22",189862,61,,"STI","Short-term labour force indicators (STLFS)","LUU","Other measures of labour underutilization","GEND","Gender Equality and Non-Discrimination Indicators (GEND)"
"LUU_XLU4_SEX_EDU_RT_A","LUU_XLU4_SEX_EDU_RT","Composite rate of labour underutilization (LU4) by sex and education (%)","A","Annual","LUU_XLU4_RT","LU4: Composite rate of labour underutilization (previous ILO definition)","SEX,EDU",1991,2025,"25/02/2026 07:05:32",52444,133,,"YI","Annual indicators","LUU","Other measures of labour underutilization","EMI","Education and Mismatch Indicators (EMI)"
"LUU_XLU4_SEX_EDU_RT_Q","LUU_XLU4_SEX_EDU_RT","Composite rate of labour underutilization (LU4) by sex and education (%)","Q","Quarterly","LUU_XLU4_RT","LU4: Composite rate of labour underutilization (previous ILO definition)","SEX,EDU",1994,2025,"24/02/2026 07:05:22",64555,82,,"STI","Short-term labour force indicators (STLFS)","LUU","Other measures of labour underutilization","EMI","Education and Mismatch Indicators (EMI)"
"LUU_XLU4_SEX_EDU_GEO_RT_A","LUU_XLU4_SEX_EDU_GEO_RT","Composite rate of labour underutilization (LU4) by sex, education and rural / urban areas (%)","A","Annual","LUU_XLU4_RT","LU4: Composite rate of labour underutilization (previous ILO definition)","SEX,EDU,GEO",1998,2025,"16/02/2026 19:40:09",52919,106,,"YI","Annual indicators","LUU","Other measures of labour underutilization","EMI","Education and Mismatch Indicators (EMI)"
"LUU_XLU4_SEX_EDU_GEO_RT_Q","LUU_XLU4_SEX_EDU_GEO_RT","Composite rate of labour underutilization (LU4) by sex, education and rural / urban areas (%)","Q","Quarterly","LUU_XLU4_RT","LU4: Composite rate of labour underutilization (previous ILO definition)","SEX,EDU,GEO",1998,2025,"16/02/2026 19:30:53",160665,71,,"STI","Short-term labour force indicators (STLFS)","LUU","Other measures of labour underutilization","EMI","Education and Mismatch Indicators (EMI)"
"LUU_XLU4_SEX_EDU_MTS_RT_A","LUU_XLU4_SEX_EDU_MTS_RT","Composite rate of labour underutilization (LU4) by sex, education and marital status (%)","A","Annual","LUU_XLU4_RT","LU4: Composite rate of labour underutilization (previous ILO definition)","SEX,EDU,MTS",1991,2025,"25/02/2026 07:05:32",58117,127,,"YI","Annual indicators","LUU","Other measures of labour underutilization","EMI","Education and Mismatch Indicators (EMI)"
"LUU_XLU4_SEX_EDU_MTS_RT_Q","LUU_XLU4_SEX_EDU_MTS_RT","Composite rate of labour underutilization (LU4) by sex, education and marital status (%)","Q","Quarterly","LUU_XLU4_RT","LU4: Composite rate of labour underutilization (previous ILO definition)","SEX,EDU,MTS",1994,2025,"24/02/2026 07:05:22",107929,59,,"STI","Short-term labour force indicators (STLFS)","LUU","Other measures of labour underutilization","EMI","Education and Mismatch Indicators (EMI)"
"LUU_XLU4_SEX_GEO_RT_A","LUU_XLU4_SEX_GEO_RT","Composite rate of labour underutilization (LU4) by sex and rural / urban areas (%)","A","Annual","LUU_XLU4_RT","LU4: Composite rate of labour underutilization (previous ILO definition)","SEX,GEO",1998,2025,"16/02/2026 19:38:01",10161,107,,"YI","Annual indicators","LUU","Other measures of labour underutilization","RURBAN","Rural and Urban Labour Markets (RURBAN)"
"LUU_XLU4_SEX_GEO_RT_Q","LUU_XLU4_SEX_GEO_RT","Composite rate of labour underutilization (LU4) by sex and rural / urban areas (%)","Q","Quarterly","LUU_XLU4_RT","LU4: Composite rate of labour underutilization (previous ILO definition)","SEX,GEO",1998,2025,"16/02/2026 19:30:53",32124,71,,"STI","Short-term labour force indicators (STLFS)","LUU","Other measures of labour underutilization","RURBAN","Rural and Urban Labour Markets (RURBAN)"
"LUU_XLU4_SEX_GEO_MTS_RT_A","LUU_XLU4_SEX_GEO_MTS_RT","Composite rate of labour underutilization (LU4) by sex, rural / urban area and marital status (%)","A","Annual","LUU_XLU4_RT","LU4: Composite rate of labour underutilization (previous ILO definition)","SEX,GEO,MTS",1998,2025,"16/02/2026 19:38:01",28049,104,,"YI","Annual indicators","LUU","Other measures of labour underutilization","RURBAN","Rural and Urban Labour Markets (RURBAN)"
"LUU_XLU4_SEX_GEO_MTS_RT_Q","LUU_XLU4_SEX_GEO_MTS_RT","Composite rate of labour underutilization (LU4) by sex, rural / urban area and marital status (%)","Q","Quarterly","LUU_XLU4_RT","LU4: Composite rate of labour underutilization (previous ILO definition)","SEX,GEO,MTS",1999,2025,"16/02/2026 19:29:22",40171,46,,"STI","Short-term labour force indicators (STLFS)","LUU","Other measures of labour underutilization","RURBAN","Rural and Urban Labour Markets (RURBAN)"
